Iteration,Firefly,C,Epsilon,Gamma,Error,Moved_Towards
1,1,19.538137743379448,0.001,0.754037382097234,0.325394324602608,1
1,1,19.510337404116356,0.001,0.7094572746271067,0.3214300556611994,3
1,1,19.505228274429502,0.001,0.6925040323377069,0.3199514416904771,4
1,1,19.531373666342407,0.001,0.7109006591036972,0.3215689036806661,5
1,1,19.55044232444078,0.001,0.7018333226317606,0.32078688920621806,6
1,1,19.59493787660773,0.001,0.6731254840717835,0.31832276249046976,7
1,1,19.570071603282987,0.001,0.6297518853041919,0.3146804937591555,8
1,1,19.546826360887817,0.0033396562662912793,0.5945463014225867,0.31189776686050763,9
1,3,30.302198160438763,0.1,0.8773716649289214,0.09248064632089895,0
1,3,30.31184234546325,0.1,0.8726467133250712,0.09174649666534924,1
1,3,30.303542437878274,0.08044986612533968,0.9034632741471187,0.23368673378867338,4
1,3,30.30022239505087,0.060082979523220115,0.9250478777005967,0.09502746315176928,9
1,4,54.77160368486963,0.09042452390178489,0.6674335761863821,0.2885516589832853,1
1,4,54.81534437029136,0.08233651896332615,0.666072216260054,0.35622543559871656,2
1,4,54.76845420100327,0.06362554269434062,0.6433294778447375,0.2152396240113667,4
1,4,54.809195712039006,0.02369300828005535,0.6751717246766967,0.0798732860103079,8
1,5,70.24613044744277,0.05614877119116096,0.052742749424593414,0.0352848552000711,1
1,6,59.41530693316258,0.05603438914984423,0.0917424222552714,0.11182207513988833,1
1,6,59.36629292321308,0.1,0.09321731465806499,0.05878043589985577,2
1,6,59.37575017516422,0.06955213301832913,0.10283577477747217,0.08987113612455248,4
1,7,4.1773345469496475,0.04294381578183084,0.616691561399476,0.30377780319412123,1
1,7,4.176310142901802,0.022807426132171557,0.5833150713108984,0.31534496958243036,2
1,7,4.145916188886105,0.013223805519055318,0.5616914656293286,0.305432795331322,3
1,7,4.149630772999791,0.001,0.5544383850831973,0.3141729117690533,4
1,7,4.102921108898302,0.001,0.5778742193046426,0.31450401841815473,5
1,7,4.140690768726795,0.001,0.5439396924011366,0.3140438145836721,8
1,7,4.126626527079937,0.02743335988486594,0.5673728996172788,0.30638940621920546,9
1,8,66.6495446970624,0.06580794440562983,0.7046917314504333,0.4797521925115466,1
1,8,66.6612871150626,0.04411743128795503,0.7081011547840707,0.243001019123626,2
1,8,66.67931529759225,0.04550150618411817,0.687274933261967,0.19774526432662137,3
1,8,66.6570922679238,0.06469841261751294,0.7344856680445556,0.08537389198568486,4
1,8,66.70470107915575,0.06491864375592955,0.7322686369643941,0.21033002708156845,5
1,9,65.87660209677324,0.02656573990267952,0.11155649141803677,0.12237734501170187,1
1,9,65.92306316004345,0.02878686947862612,0.14699945875621545,0.1108858742609303,2
1,9,65.95988310775482,0.02205514974592785,0.19043554356651315,0.12630617469507,3
1,9,65.9313978562892,0.07158274583829771,0.20446892372803693,0.052789544954923114,4
1,10,97.92224423833876,0.05039318909026583,0.43919382348856084,0.2939891685603773,1
1,10,97.89855728471358,0.04438467988779775,0.4480910451402063,0.18500772555097328,3
1,10,97.91919764377467,0.03235204650977753,0.4800898667813133,0.25349617168178046,4
1,10,97.94965042874115,0.022568598848109696,0.4379199398758982,0.11585988379706003,5
1,10,97.90073360181196,0.001,0.43880554247630854,0.14551787269655783,7
1,10,97.86369633764724,0.001,0.4474551467251955,0.14512190956151388,8
2,1,19.57655314452627,0.001,0.6025514790203228,0.3125167532000499,1
2,1,19.59596007923025,0.001,0.6511111613243282,0.3164571853097142,2
2,1,19.62565023529531,0.001,0.6268950314218715,0.31445750606857115,3
2,1,19.652966508368756,0.001,0.6408000309698823,0.31560960403901966,4
2,1,19.670296609076633,0.001,0.6053579680348571,0.31273850872020187,5
2,1,19.62646397914846,0.025793171871481002,0.5783985294721509,0.2785250367797248,6
2,1,19.674358856159724,0.003928072879218435,0.5459721557860786,0.3082727243953501,7
2,1,19.717792409928443,0.001,0.5005601129014701,0.30518859727799086,8
2,1,19.67719964520665,0.033237016569223544,0.46573892170849485,0.24998941586595688,9
2,2,13.881960995114865,0.02610953880880236,0.18361630677247176,0.22272311364484504,4
2,2,13.927254574368133,0.012469095164571321,0.2241131054292117,0.16353029529947571,8
2,3,30.26870299797835,0.028688497720005188,0.9496473041104182,0.1391732601169294,1
2,3,30.239920395090397,0.001,0.9604631023774864,0.3642212457834652,3
2,3,30.274957302684545,0.03287816950722028,0.9663956820238613,0.1362987987932455,4
2,3,30.311418631949252,0.026238169619538787,1.0,0.05749893198684036,5
2,3,30.337518638918212,0.001,1.0,0.11717543159481339,8
2,4,54.82673297912958,0.001,0.6847875384859292,0.12842788257557677,1
2,4,54.8474175142108,0.012926463830401146,0.6933957835683388,0.07934924269441693,2
2,4,54.867844354803374,0.027880008761738528,0.6867411833847694,0.07429495017102541,4
2,4,54.83627149839561,0.0733442895119026,0.7327449100855105,0.2715039900648307,5
2,4,54.847614457213844,0.1,0.689678800284267,0.14569539236412624,8
2,6,59.34247737228872,0.04250360187593771,0.07784326263283539,0.061227667407887564,1
2,6,59.31109771864123,0.07313715785395936,0.08564309626851724,0.09596429403974481,2
2,6,59.344758246074285,0.07059749853562126,0.11472202558735213,0.053010240390797714,4
2,6,59.31003725875668,0.06468251954528659,0.12723856591651128,0.09714612307550605,8
2,7,4.103464003068635,0.015559966989646679,0.5945346832784305,0.08612223115662163,1
2,7,4.134405540864913,0.035264509247092846,0.6231207245887129,0.14814803453067896,2
2,7,4.155175708641778,0.009194315291506092,0.6516320958347263,0.3141597308564415,3
2,7,4.19070705030863,0.023668233691977823,0.6414401766758318,0.32683810170993943,4
2,7,4.189691983924928,0.031233355317859222,0.6301907342142202,0.35624375656901386,5
2,7,4.169462033528339,0.006395740999424523,0.6087673917953513,0.31184265419074136,7
2,7,4.1716071491322575,0.001,0.5780593513334866,0.31447925557452183,8
2,8,66.66142605201264,0.0843787787345329,0.7491981990120629,0.15126133320174964,1
2,8,66.63252517047027,0.1,0.705962951909148,0.16480085244300596,2
2,8,66.60654882551859,0.09350062859363141,0.7361081815775259,0.3085262927625577,3
2,8,66.57730581676223,0.06445151465830237,0.7758817566256744,0.21109924904853322,4
2,8,66.54571532866831,0.1,0.7439081842331172,0.08517212975818785,5
2,8,66.29457864929772,0.048329153030309414,0.5452374060795819,0.17333487490734825,8
2,9,65.91093174270982,0.1,0.24712041345640584,0.19753449649091806,4
2,10,97.83717934628619,0.001,0.398414318861345,0.11402500943564549,1
2,10,97.8333390451692,0.001,0.40998316494574244,0.11691795799901368,2
2,10,97.80270090815364,0.001,0.45651889492660286,0.09986092622750596,3
2,10,97.8122380006443,0.03395259676141151,0.48413468697493883,0.292088511839394,4
2,10,97.84817959347671,0.001,0.48815004503973497,0.10082955304908613,5
2,10,97.84737699611479,0.001,0.4636511711710652,0.10715797170775006,6
2,10,97.85133264072203,0.001,0.49715164512684185,0.10112584054515306,7
2,10,97.88722977707589,0.001,0.48802094955568387,0.10082635113453783,8
3,1,19.713943195594467,0.049821065465170816,0.477530511723048,0.34903565806346154,1
3,1,19.762821479559317,0.09544014913122205,0.4729388345503075,0.09965292043548703,2
3,1,19.72996424078767,0.06336202418740876,0.4694124016614026,0.318210479183196,3
3,1,19.680375567167847,0.07356630152021852,0.44503458092891596,0.12668177390584595,4
3,1,19.719440168451275,0.04600504312921106,0.46173413501738214,0.20980854961130138,5
3,1,19.69076058606341,0.0558694992954447,0.49304203034548116,0.2965493611710307,6
3,1,19.71364031709175,0.07749189608705363,0.5392741236169454,0.14591546257860818,7
3,1,19.666681156884277,0.09522366613704356,0.5652964700406672,0.12778922597701722,8
3,1,19.640707738671985,0.07826194394405656,0.5418743949487165,0.14348634788452072,9
3,2,13.94093994958875,0.04282195483304163,0.18978346436943233,0.16410331492670954,2
3,2,13.928553920663026,0.03373136354976969,0.16860951098817503,0.13818063900229324,4
3,2,13.90806387648402,0.07031495226863771,0.20451757897145742,0.0505459674722404,5
3,3,30.356376124992355,0.001,1.0,0.11718022124877117,1
3,3,30.39082657009581,0.0032821434056471968,1.0,0.36923356005143104,4
3,3,30.41449108498489,0.001,0.9778140581458428,0.11745992153217717,5
3,3,30.366688706237206,0.03320108347164974,0.9487550636577575,0.13935871482065695,8
3,4,54.864941807607146,0.1,0.6632617240147332,0.14837176960939127,1
3,4,54.87024450451663,0.1,0.6708002577457067,0.14760580131457046,2
3,4,54.88268016108766,0.1,0.6546390931229497,0.1527089558396256,4
3,4,54.86684643775692,0.08055654025990286,0.6654000797221689,0.34451029789035204,5
3,4,54.89336594227074,0.1,0.6633738895686421,0.15187357285553008,8
3,6,59.26083954154182,0.06086063116995405,0.10793124921163091,0.08956323424276583,1
3,6,59.27783624830535,0.03788867675798763,0.1515250793864439,0.13911060688234472,4
3,6,59.23910424544014,0.03789079748767093,0.16738776184011647,0.09229556528097686,8
3,7,4.1723201769149085,0.001,0.6047597491372758,0.3148558231282352,1
3,7,4.137899317813432,0.001,0.6193326765867878,0.31507757510098855,2
3,7,4.094937501026615,0.02475106524369297,0.5751468062828258,0.3076832462877622,3
3,7,4.125194354020017,0.005100754556766316,0.5416716087686787,0.31402365362319834,4
3,7,4.088967378402775,0.03487581656596457,0.5819026064311699,0.13509674637061414,5
3,7,4.123406767598339,0.019128996015527634,0.6133309561632093,0.3246967574992749,7
3,7,4.116311889779849,0.06852249066201836,0.5908405095230187,0.14592238015007322,8
3,8,66.33931101210345,0.08666579254229212,0.5134335649389339,0.3633427357896633,1
3,8,66.293637022088,0.1,0.5633313307958709,0.11461958232201772,2
3,8,66.3121230519635,0.1,0.5339710576213963,0.11622076069734008,3
3,8,66.2824144265275,0.09257977681640459,0.5315745073691569,0.10821556038814903,4
3,8,66.27249135660693,0.09363863498921757,0.5446903130863058,0.08427412640406422,5
3,8,66.09172744600559,0.1,0.3784245995080372,0.15400672889580394,8
3,9,65.88721077309732,0.0689987350658716,0.2455330266129711,0.06093189997086185,1
3,9,65.92104305011487,0.06436872628573183,0.2732235537898426,0.12360491537285423,4
3,10,97.86053448798195,0.04878589580585462,0.4552937608422326,0.1763736651591834,1
3,10,97.89384219802272,0.023591649852500708,0.4486705867725805,0.06271266755922457,2
3,10,97.89550714832752,0.001,0.4579757459522856,0.0999026908883854,4
3,10,97.887278934745,0.02198080536353927,0.49186802343492697,0.19146282458393374,5
3,10,97.84958200264573,0.041809423687503636,0.4810101970513091,0.30432408961211727,8
4,1,19.637886062967265,0.0821729025784332,0.5845865653305773,0.12949412484640457,1
4,1,19.68321263842373,0.1,0.5810580175546814,0.08316818906278375,2
4,1,19.716559598914067,0.06764761489077832,0.5508649569833421,0.17410134009574058,3
4,1,19.72489571051961,0.1,0.5178435595804052,0.09829749436932153,4
4,1,19.73681670731603,0.1,0.5036830602282091,0.09489912041483915,5
4,1,19.786100207469307,0.06647679386125782,0.4811908788219485,0.2964214905038379,8
4,1,19.821562296128207,0.03239639969160805,0.4828433205506364,0.2114173641599589,9
4,2,13.939689938179416,0.09945344684749131,0.1628332270482905,0.09066345802188903,4
4,3,30.397104886484733,0.06826694593906518,0.9864487706208056,0.1321320838683168,1
4,3,30.38082089165273,0.1,0.9592972327807342,0.0866757600673527,4
4,3,30.361765950431863,0.1,0.9771747738344575,0.0857644624987035,5
4,3,30.317755930741583,0.07821733053013265,1.0,0.24706334486578233,8
4,4,54.87302604201895,0.09241776012489765,0.6217339174510432,0.11867443648343777,1
4,4,54.83188005063863,0.1,0.5875206266741564,0.08026295605689507,2
4,4,54.87577969336808,0.1,0.6172554973958937,0.15811788972625274,4
4,4,54.9046146503929,0.1,0.578229070001198,0.0801609101476445,5
4,4,54.947309246171365,0.1,0.551828544684301,0.22431728236232423,8
4,4,54.9947623863699,0.07457646948651503,0.5334925723273969,0.23024939170670486,9
4,6,59.22073401497565,0.03435110192208877,0.13541860570170422,0.05969534861872795,1
4,6,59.18431651115364,0.0019062894102460093,0.18501430326913057,0.26515967287925457,4
4,6,59.18047545590987,0.001,0.23432744680038944,0.26259499188931706,8
4,7,4.09074572919454,0.03242071201045137,0.5857944294230982,0.36501897613992823,0
4,7,4.097643906695775,0.06549558420043851,0.6265451445153144,0.19672766310017017,1
4,7,4.050482011000219,0.0675329864082647,0.6660039795895104,0.1654535926061769,2
4,7,4.025938650439235,0.1,0.6514745079595905,0.11746097803944526,3
4,7,4.017229069274179,0.1,0.6473330656417886,0.11711308004321219,4
4,7,4.048548267687726,0.1,0.6756266126933419,0.11921451083285471,5
4,7,4.0335122568494395,0.1,0.6461492549143879,0.1170266905537495,7
4,7,4.051484866279138,0.1,0.6565439803410211,0.11785947120519534,8
4,7,4.091010132731934,0.1,0.6467812271563051,0.11714673663188353,9
4,8,66.12174464768086,0.1,0.4129201454060389,0.099842799734542,0
4,8,66.12114630625787,0.1,0.3631070564020702,0.09007268098125032,1
4,8,66.08377490035404,0.08468501485480934,0.3887672033713113,0.17929536506290875,2
4,8,66.04321189533438,0.05844890087333454,0.4001716645566106,0.12582604509757273,3
4,8,66.01682909039438,0.01683425079170308,0.36375713976959073,0.24724880167273805,4
4,8,66.03137315071001,0.001,0.3901073047838781,0.2902013711671175,5
4,8,65.96301740036313,0.006279163833281229,0.35647381314238086,0.11038698236461357,8
4,8,65.96428933162409,0.028485808342455298,0.3850241532637712,0.1487978080400594,9
4,9,65.88128886163625,0.06317357164892895,0.3047902853123735,0.14039251965031244,1
4,9,65.88854682570171,0.04324998276001405,0.27640129256030643,0.18111093924980384,4
4,10,97.821391580257,0.011077456817771714,0.4615629184600336,0.24933618102322624,1
4,10,97.78587928984986,0.03879895413817995,0.47386153981140666,0.22356244875909143,2
4,10,97.83254357717858,0.06387605172376151,0.44646512540954436,0.28654992006595326,4
4,10,97.80992862189719,0.04234279362137371,0.4612863337625297,0.11923847212825175,5
4,10,97.76939568117012,0.001,0.502882968634958,0.10131751621518985,8
5,1,19.860496260899726,0.001,0.507062374475384,0.30555819740632684,1
5,1,19.852014397122584,0.04990585056791657,0.5302095586315355,0.18340737861034645,2
5,1,19.877735143354233,0.045232149078324825,0.5550709337642491,0.19406147945760033,3
5,1,19.848714117123592,0.045703750553146585,0.5708481528890201,0.24408492359140124,4
5,1,19.82667184072269,0.05014983206893665,0.5588966082529685,0.128894106683262,5
5,1,19.84688862954942,0.0038394516745645785,0.5488584380027743,0.3084427994595254,8
5,1,19.888372402576188,0.015324862484931472,0.5939601317574611,0.10268726114134684,9
5,2,13.973603112966316,0.06670505675344784,0.14897028608276675,0.06485801283454015,4
5,3,30.300350516758176,0.1,0.9647875232122884,0.08649665250583619,1
5,3,30.323423681021882,0.1,0.9903274064084175,0.08455841191821974,4
5,3,30.332308395834872,0.1,0.9760530445985539,0.08551066924504107,5
5,3,30.347971855874963,0.1,0.9375095127647124,0.0955754014690269,8
5,4,54.99317196296323,0.07698036595506107,0.5265015332018763,0.2187337134103428,1
5,4,54.99642426622079,0.1,0.5037194104348887,0.12418105060657463,2
5,4,54.946531149065585,0.1,0.5209000473203013,0.1627144686280428,4
5,4,54.91868121576375,0.06618583741092904,0.49962291237747486,0.22831594741573344,5
5,4,54.93072215846591,0.05083542472794085,0.5471344334600488,0.1724562164904237,8
5,4,54.88117876867918,0.022458011382164057,0.5361346825493158,0.09507680630726563,9
5,6,59.1815325845612,0.001,0.20168718878376396,0.2637431572020775,1
5,6,59.21002507164126,0.0017580299794584743,0.24267839110230618,0.2625421095354523,4
5,6,59.18294971656039,0.03989874780270857,0.264383588227256,0.14086521558856738,8
5,7,4.08085821193885,0.1,0.6708323866884598,0.11891331549441074,0
5,7,4.048608851755559,0.05036208736392657,0.6286408296297794,0.15831337363716155,1
5,7,4.090034942000501,0.021754602907598366,0.6140113941497405,0.3217761827188768,2
5,7,4.058077060056163,0.001,0.6030821314514785,0.31486732806363493,3
5,7,4.0183541974210435,0.02022713693810191,0.6304950215109258,0.32565542256758767,4
5,7,3.99675848087699,0.05483248715825645,0.5969751543868005,0.27014973524471425,5
5,7,4.0263335007935765,0.08037075015741432,0.6307525678289533,0.1184915298213143,7
5,7,4.026547243733058,0.04198593644895197,0.6107141476764203,0.30633418354466907,8
5,7,4.039653076365455,0.08776975848237153,0.6422850069692263,0.10756707007054736,9
5,8,65.96249474285837,0.042358389671932825,0.3726423580275892,0.2646353277304498,0
5,8,65.93866693596294,0.005247694766426954,0.3316624401534421,0.22944100729046024,1
5,8,65.98142463010356,0.001,0.3528424221193525,0.2782711343354163,2
5,8,65.98544128925414,0.001,0.3747755155471959,0.2853052528759223,3
5,8,65.97961681406943,0.001,0.32592665660238396,0.26306393517071236,4
5,8,65.95006080194221,0.001,0.3061275583493186,0.26078850865359093,5
5,8,65.88591984586304,0.001,0.3222566336092692,0.26265198197115686,8
5,8,65.91192928321885,0.0058712172301328405,0.31418730571221204,0.06489953784562878,9
5,9,65.90563760160423,0.027312247752370334,0.3039864873371365,0.039210932829715835,1
5,9,65.87053359859398,0.04374801916530707,0.3436771929104223,0.2761823137719364,4
5,10,97.75857649155847,0.001,0.45527404083769857,0.09861580630931252,1
5,10,97.80167502755613,0.01809070596519601,0.4848097998217109,0.12500069182347612,2
5,10,97.75271152666043,0.05145500451213458,0.5228385445943027,0.3025187298914752,4
5,10,97.76571476071604,0.07722538072229836,0.5407497447425347,0.3503270392997319,5
5,10,97.77933955526831,0.028679634315103765,0.5006392375963165,0.14374037480399263,8
